vehicleId,tripDuration,totalWaitingTime
nstl.0,42.00,0
ewtl.0,58.00,7
ns.0,65.00,0
ewtr.0,73.00,7
ewtl.1,40.00,0
nstr.0,83.00,0
we.0,86.00,0
sntr.0,84.00,21
ew.0,96.00,11
sn.0,96.00,29
ew.1,79.00,0
sn_bus.0,92.00,18
ewtr.1,62.00,0
ew.2,74.00,0
we.1,119.00,35
ewtl.2,55.00,7
sntl.0,128.00,27
we.2,118.00,20
we.3,108.00,17
ns.1,69.00,0
wetr.0,138.00,40
wetr.1,118.00,18
wetl.0,138.00,35
we.4,109.00,15
we.5,102.00,8
ewtl.3,40.00,0
we.6,100.00,0
we.7,92.00,0
ew.3,103.00,29
wetr.2,109.00,8
we.8,85.00,0
ewtr.2,81.00,8
wetl.1,134.00,17
we.9,80.00,0
ew.4,92.00,12
wetr.3,89.00,0
wetl.2,116.00,6
ew.5,86.00,0
wetl.3,100.00,0
we.10,88.00,0
ew.6,75.00,0
wetr.4,86.00,0
ewtr.3,73.00,5
sntr.1,110.00,55
nstl.1,117.00,63
sn.1,123.00,58
ew.7,68.00,0
nstl.2,46.00,0
sntr.2,59.00,0
ns.2,68.00,0
sn.2,72.00,0
nstr.1,150.00,66
nstr.2,79.00,0
we.11,123.00,37
we.12,119.00,35
ewtl.4,82.00,31
we.13,117.00,22
ewtl.5,51.00,0
we.14,112.00,17
sntl.1,164.00,53
we.15,105.00,16
sntl.2,94.00,0
we.16,98.00,15
we.17,92.00,7
wetl.4,148.00,37
wetr.5,130.00,21
we.18,88.00,0
wetr.6,105.00,12
we.19,79.00,0
wetl.5,132.00,17
wetr.7,87.00,0
we.20,79.00,0
wetl.6,114.00,7
ewtl.6,48.00,0
we.21,78.00,0
ew.8,122.00,34
ew_bus.0,110.00,20
ew.9,108.00,19
ewtr.4,118.00,43
wetl.7,106.00,0
ewtr.5,90.00,18
ewtr.6,59.00,0
ew.10,106.00,6
sntr.3,67.00,8
wetr.8,102.00,0
nstl.3,72.00,18
sn.3,80.00,13
ns.3,91.00,27
ew.11,126.00,5
ew.12,109.00,0
ew.13,93.00,0
ewtl.7,73.00,27
nstr.3,110.00,25
we.22,132.00,36
we.23,125.00,36
ewtl.8,42.00,0
we.24,118.00,35
sntl.3,117.00,9
wetr.9,118.00,35
we.25,111.00,28
we.26,104.00,24
wetl.8,147.00,36
we.27,97.00,14
wetr.10,106.00,18
we.28,96.00,9
we.29,89.00,3
wetl.9,131.00,30
we.30,80.00,0
ew.14,106.00,31
wetl.10,115.00,18
we.31,80.00,0
ew.15,92.00,15
ew.16,74.00,0
wetr.11,99.00,0
ewtr.7,109.00,45
wetl.11,98.00,0
we.32,83.00,0
ewtl.9,45.00,0
ewtr.8,83.00,17
we.33,86.00,0
wetr.12,98.00,0
